company,model,Variant,price,engine,fuel,body,seats,transmission,total_details
Mahindra,EVerito,D2,1267208,72,Electric,Sedan,5,Automatic,MahindraEVeritoD2
Mahindra,EVerito,D4,1293214,72,Electric,Sedan,5,Automatic,MahindraEVeritoD4
Mahindra,EVerito,D6,1303241,72,Electric,Sedan,5,Automatic,MahindraEVeritoD6
Bajaj,Qute(Re60),Qcar,263000,216,Petrol,Hatchback,4,Manual,BajajQute(Re60)Qcar
Bajaj,Qute(Re60),QcarCng,283000,216,CNG,Hatchback,4,Manual,BajajQute(Re60)QcarCng
Tata,NanoGenx,Xe,236447,624,Petrol,Hatchback,4,Manual,TataNanoGenxXe
Tata,NanoGenx,Xm,272223,624,Petrol,Hatchback,4,Manual,TataNanoGenxXm
Tata,NanoGenx,Xt,292667,624,Petrol,Hatchback,4,Manual,TataNanoGenxXt
Tata,NanoGenx,EmaxXm,296661,624,CNG,Hatchback,4,Manual,TataNanoGenxEmaxXm
Tata,NanoGenx,Xma,314815,624,Petrol,Hatchback,4,Automatic,TataNanoGenxXma
Tata,NanoGenx,Xta,334768,624,Petrol,Hatchback,4,Automatic,TataNanoGenxXta
MarutiSuzuki,Omni,5StrBs-Iv,282778,796,Petrol,MPV,5,Manual,MarutiSuzukiOmni5StrBs-Iv
MarutiSuzuki,Omni,E8StrBs-Iv,284485,796,Petrol,MPV,8,Manual,MarutiSuzukiOmniE8StrBs-Iv
MarutiSuzuki,Alto,Std,294800,796,Petrol,Hatchback,5,Manual,MarutiSuzukiAltoStd
MarutiSuzuki,Alto,Std(O),299900,796,Petrol,Hatchback,5,Manual,MarutiSuzukiAltoStd(O)
MarutiSuzuki,Alto,Lxi,352900,796,Petrol,Hatchback,5,Manual,MarutiSuzukiAltoLxi
MarutiSuzuki,Alto800Tour,H1,354235,796,Petrol,Hatchback,5,Manual,MarutiSuzukiAlto800TourH1
MarutiSuzuki,Alto800Tour,H1(O),356559,796,Petrol,Hatchback,5,Manual,MarutiSuzukiAlto800TourH1(O)
MarutiSuzuki,Alto,Lxi(O),357200,796,Petrol,Hatchback,5,Manual,MarutiSuzukiAltoLxi(O)
MarutiSuzuki,Alto,Vxi,376100,796,Petrol,Hatchback,5,Manual,MarutiSuzukiAltoVxi
MarutiSuzuki,Alto,VxiPlus,389600,796,Petrol,Hatchback,5,Manual,MarutiSuzukiAltoVxiPlus
MarutiSuzuki,Alto,LxiCng(Cng+,405570,796,CNG+Petrol,Hatchback,5,Manual,MarutiSuzukiAltoLxiCng(Cng+
MarutiSuzuki,Alto,Lxi(O)Cng(Cng+,409190,796,CNG+Petrol,Hatchback,5,Manual,MarutiSuzukiAltoLxi(O)Cng(Cng+
Datsun,Redi-Go,D,279650,799,Petrol,Hatchback,5,Manual,DatsunRedi-GoD
Renault,Kwid,Std0.8,283290,799,Petrol,Hatchback,5,Manual,RenaultKwidStd0.8
Datsun,Redi-Go,A,333419,799,Petrol,Hatchback,5,Manual,DatsunRedi-GoA
Datsun,Redi-Go,T,351832,799,Petrol,Hatchback,5,Manual,DatsunRedi-GoT
Renault,Kwid,Rxe0.8,353290,799,Petrol,Hatchback,5,Manual,RenaultKwidRxe0.8
Datsun,Redi-Go,S,362000,799,Petrol,Hatchback,5,Manual,DatsunRedi-GoS
Renault,Kwid,Rxl0.8,383290,799,Petrol,Hatchback,5,Manual,RenaultKwidRxl0.8
Renault,Kwid,Rxt0.8,413290,799,Petrol,Hatchback,5,Manual,RenaultKwidRxt0.8
MarutiSuzuki,AltoK10,Lx,360843,998,Petrol,Hatchback,5,Manual,MarutiSuzukiAltoK10Lx
MarutiSuzuki,S-Presso,Std,370500,998,Petrol,Hatchback,5,Manual,MarutiSuzukiS-PressoStd
MarutiSuzuki,S-Presso,Std(O),376500,998,Petrol,Hatchback,5,Manual,MarutiSuzukiS-PressoStd(O)
MarutiSuzuki,AltoK10,Lxi,377588,998,Petrol,Hatchback,5,Manual,MarutiSuzukiAltoK10Lxi
MarutiSuzuki,AltoK10,Vxi,394036,998,Petrol,Hatchback,5,Manual,MarutiSuzukiAltoK10Vxi
MarutiSuzuki,AltoK10,Vxi(O),407238,998,Petrol,Hatchback,5,Manual,MarutiSuzukiAltoK10Vxi(O)
MarutiSuzuki,S-Presso,Lxi,409000,998,Petrol,Hatchback,5,Manual,MarutiSuzukiS-PressoLxi
MarutiSuzuki,S-Presso,Lxi(O),415000,998,Petrol,Hatchback,5,Manual,MarutiSuzukiS-PressoLxi(O)
MarutiSuzuki,CelerioTour,H2,422444,998,Petrol,Hatchback,5,Manual,MarutiSuzukiCelerioTourH2
MarutiSuzuki,Celerio,Lxi,426289,998,Petrol,Hatchback,5,Manual,MarutiSuzukiCelerioLxi
MarutiSuzuki,S-Presso,Vxi,432500,998,Petrol,Hatchback,5,Manual,MarutiSuzukiS-PressoVxi
MarutiSuzukiR,Wagon,Lxi,434000,998,Petrol,Hatchback,5,Manual,MarutiSuzukiRWagonLxi
MarutiSuzuki,Celerio,LxiMt(O),434659,998,Petrol,Hatchback,5,Manual,MarutiSuzukiCelerioLxiMt(O)
MarutiSuzuki,S-Presso,Vxi(O),438500,998,Petrol,Hatchback,5,Manual,MarutiSuzukiS-PressoVxi(O)
MarutiSuzuki,AltoK10,VxiAmt(O),438559,998,Petrol,Hatchback,5,Automatic,MarutiSuzukiAltoK10VxiAmt(O)
MarutiSuzuki,AltoK10,LxiCng(O),439777,998,CNG,Hatchback,5,Manual,MarutiSuzukiAltoK10LxiCng(O)
MarutiSuzukiR,Wagon,Lxi(O),441000,998,Petrol,Hatchback,5,Manual,MarutiSuzukiRWagonLxi(O)
MarutiSuzuki,S-Presso,Vxi+,456000,998,Petrol,Hatchback,5,Manual,MarutiSuzukiS-PressoVxi+
MarutiSuzuki,Celerio,Vxi,465138,998,Petrol,Hatchback,5,Manual,MarutiSuzukiCelerioVxi
MarutiSuzuki,Celerio,Vxi(O)Mt,472257,998,Petrol,Hatchback,5,Manual,MarutiSuzukiCelerioVxi(O)Mt
MarutiSuzuki,CelerioX,Vxi,475198,998,Petrol,Hatchback,5,Manual,MarutiSuzukiCelerioXVxi
MarutiSuzuki,S-Presso,VxiAgs,475500,998,Petrol,Hatchback,5,AMT,MarutiSuzukiS-PressoVxiAgs
MarutiSuzukiR,Wagon,Vxi,479000,998,Petrol,Hatchback,5,Manual,MarutiSuzukiRWagonVxi
MarutiSuzuki,CelerioTour,H2Cng,480670,998,CNG,Hatchback,5,Manual,MarutiSuzukiCelerioTourH2Cng
MarutiSuzuki,CelerioX,Vxi(O),481074,998,Petrol,Hatchback,5,Manual,MarutiSuzukiCelerioXVxi(O)
MarutiSuzuki,S-Presso,Vxi(O)Ags,481500,998,Petrol,Hatchback,5,AMT,MarutiSuzukiS-PressoVxi(O)Ags
MarutiSuzukiR,Wagon,Vxi(O),486001,998,Petrol,Hatchback,5,Manual,MarutiSuzukiRWagonVxi(O)
MarutiSuzuki,Celerio,Zxi,490924,998,Petrol,Hatchback,5,Manual,MarutiSuzukiCelerioZxi
MarutiSuzuki,S-Presso,Vxi+Ags,499000,998,Petrol,Hatchback,5,AMT,MarutiSuzukiS-PressoVxi+Ags
MarutiSuzuki,CelerioX,Zxi,499734,998,Petrol,Hatchback,5,Manual,MarutiSuzukiCelerioXZxi
MarutiSuzukiR,Wagon,LxiCng,500500,998,CNG,Hatchback,5,Manual,MarutiSuzukiRWagonLxiCng
MarutiSuzukiR,Wagon,Lxi(O)Cng,507500,998,CNG,Hatchback,5,Manual,MarutiSuzukiRWagonLxi(O)Cng
MarutiSuzuki,Celerio,VxiAt,508138,998,Petrol,Hatchback,5,Automatic,MarutiSuzukiCelerioVxiAt
MarutiSuzuki,Celerio,Vxi(O)Ags,515257,998,Petrol,Hatchback,5,Automatic,MarutiSuzukiCelerioVxi(O)Ags
MarutiSuzuki,CelerioX,VxiAmt,518198,998,Petrol,Hatchback,5,Automatic,MarutiSuzukiCelerioXVxiAmt
MarutiSuzuki,CelerioX,VxiAmt(O),524074,998,Petrol,Hatchback,5,Automatic,MarutiSuzukiCelerioXVxiAmt(O)
MarutiSuzukiR,Wagon,VxiAgs,526000,998,Petrol,Hatchback,5,Automatic,MarutiSuzukiRWagonVxiAgs
MarutiSuzuki,Celerio,VxiCngMt,530000,998,CNG,Hatchback,5,Manual,MarutiSuzukiCelerioVxiCngMt
MarutiSuzuki,Celerio,Zxi(Opt),531279,998,Petrol,Hatchback,5,Manual,MarutiSuzukiCelerioZxi(Opt)
MarutiSuzukiR,Wagon,VxiAgs(O),533000,998,Petrol,Hatchback,5,Automatic,MarutiSuzukiRWagonVxiAgs(O)
MarutiSuzuki,Celerio,ZxiAgs,533924,998,Petrol,Hatchback,5,Automatic,MarutiSuzukiCelerioZxiAgs
MarutiSuzuki,CelerioX,Zxi(O),540350,998,Petrol,Hatchback,5,Manual,MarutiSuzukiCelerioXZxi(O)
MarutiSuzuki,CelerioX,ZxiAmt,542735,998,Petrol,Hatchback,5,Automatic,MarutiSuzukiCelerioXZxiAmt
MarutiSuzuki,Celerio,Zxi(O)Ags,543279,998,Petrol,Hatchback,5,Automatic,MarutiSuzukiCelerioZxi(O)Ags
MarutiSuzuki,CelerioX,ZxiAmt(O),552350,998,Petrol,Hatchback,5,Automatic,MarutiSuzukiCelerioXZxiAmt(O)
MarutiSuzuki,BalenoRs,Rs1.0,788913,998,Petrol,Hatchback,5,Manual,MarutiSuzukiBalenoRsRs1.0
Hyundai,Venue,1.0TurboGdiMtS,826000,998,Petrol,SUV,5,Manual,HyundaiVenue1.0TurboGdiMtS
Hyundai,Aura,SxPlus1.0Petrol,854900,998,Petrol,Sedan,5,Manual,HyundaiAuraSxPlus1.0Petrol
Hyundai,Venue,1.0TurboGdiDctS,940000,998,Petrol,SUV,5,DCT,HyundaiVenue1.0TurboGdiDctS
Hyundai,Venue,1.0TurboGdiMtSx,959000,998,Petrol,SUV,5,Manual,HyundaiVenue1.0TurboGdiMtSx
Hyundai,Venue,1.0TurboGdiMtSxDualTone,974000,998,Petrol,SUV,5,Manual,HyundaiVenue1.0TurboGdiMtSxDualTone
Hyundai,Venue,1.0TurboGdiMtSx(O),1065000,998,Petrol,SUV,5,Manual,HyundaiVenue1.0TurboGdiMtSx(O)
Hyundai,Venue,1.0TurboGdiDctSxPlus,1115500,998,Petrol,SUV,5,DCT,HyundaiVenue1.0TurboGdiDctSxPlus
Datsun,Redi-Go,1.0S,390000,999,Petrol,Hatchback,5,Manual,DatsunRedi-Go1.0S
Renault,Kwid,Rxt1.0,433290,999,Petrol,Hatchback,5,Manual,RenaultKwidRxt1.0
Datsun,Redi-Go,1.0SAmt,437065,999,Petrol,Hatchback,5,Automatic,DatsunRedi-Go1.0SAmt
Renault,Kwid,Rxt(O)1.0,440990,999,Petrol,Hatchback,5,Manual,RenaultKwidRxt(O)1.0
Renault,Kwid,Climber1.0Mt,454490,999,Petrol,Hatchback,5,Manual,RenaultKwidClimber1.0Mt
Renault,Kwid,Climber(O)Mt1.0,462190,999,Petrol,Hatchback,5,Manual,RenaultKwidClimber(O)Mt1.0
Renault,Kwid,RxtAmt1.0,463290,999,Petrol,Hatchback,5,Automatic,RenaultKwidRxtAmt1.0
Renault,Kwid,Rxt(O)Amt1.0,470990,999,Petrol,Hatchback,5,Automatic,RenaultKwidRxt(O)Amt1.0
Renault,Kwid,ClimberAmt1.0,484490,999,Petrol,Hatchback,5,Automatic,RenaultKwidClimberAmt1.0
Renault,Kwid,Climber(O)Amt1.0,492190,999,Petrol,Hatchback,5,Automatic,RenaultKwidClimber(O)Amt1.0
Renault,Triber,Rxe,495000,999,Petrol,MUV,7,Manual,RenaultTriberRxe
Renault,Triber,Rxl,559000,999,Petrol,MUV,7,Manual,RenaultTriberRxl
Volkswagen,Polo,Trendline1.0L(P),582000,999,Petrol,Hatchback,5,Manual,VolkswagenPoloTrendline1.0L(P)
Volkswagen,Ameo,Trendline1.0L,594000,999,Petrol,Sedan,5,Manual,VolkswagenAmeoTrendline1.0L
Renault,Triber,Rxt,609000,999,Petrol,MUV,7,Manual,RenaultTriberRxt
Renault,Triber,Rxz,663000,999,Petrol,MUV,7,Manual,RenaultTriberRxz
Volkswagen,Ameo,Comfortline1.0L,665000,999,Petrol,Sedan,5,Manual,VolkswagenAmeoComfortline1.0L
Volkswagen,Polo,Comfortline1.0(P),676500,999,Petrol,Hatchback,5,Manual,VolkswagenPoloComfortline1.0(P)
Volkswagen,Polo,HighlinePlus1.0(P),776500,999,Petrol,Hatchback,5,Manual,VolkswagenPoloHighlinePlus1.0(P)
Volkswagen,Ameo,HighlinePlus1.0L,799900,999,Petrol,Sedan,5,Manual,VolkswagenAmeoHighlinePlus1.0L
Tata,TiagoNrg,1.05LRevotorq,689993,1047,Diesel,Crossover,5,Manual,TataTiagoNrg1.05LRevotorq
Hyundai,Santro,EraMt,429990,1086,Petrol,Hatchback,5,Manual,HyundaiSantroEraMt
Hyundai,Santro,MagnaMt,503990,1086,Petrol,Hatchback,5,Manual,HyundaiSantroMagnaMt
Hyundai,Santro,SportzMt,512990,1086,Petrol,Hatchback,5,Manual,HyundaiSantroSportzMt
Hyundai,Santro,MagnaAmt,530990,1086,Petrol,Hatchback,5,AMT,HyundaiSantroMagnaAmt
Hyundai,Santro,MagnaMtCng,547990,1086,CNG,Hatchback,5,Manual,HyundaiSantroMagnaMtCng
Hyundai,Santro,AstaMt,556490,1086,Petrol,Hatchback,5,Manual,HyundaiSantroAstaMt
Hyundai,Santro,SportzAmt,570990,1086,Petrol,Hatchback,5,AMT,HyundaiSantroSportzAmt
Hyundai,Santro,SportzMtCng,578990,1086,CNG,Hatchback,5,Manual,HyundaiSantroSportzMtCng
Hyundai,GrandI10Prime,EraTCrdi,551530,1120,Diesel,Hatchback,5,Manual,HyundaiGrandI10PrimeEraTCrdi
Hyundai,GrandI10Prime,EraT+Crdi,568930,1120,Diesel,Hatchback,5,Manual,HyundaiGrandI10PrimeEraT+Crdi
Hyundai,Xcent,S1.2Crdi,742033,1120,Diesel,Sedan,5,Manual,HyundaiXcentS1.2Crdi
Hyundai,Xcent,Sx1.2Crdi,798558,1120,Diesel,Sedan,5,Manual,HyundaiXcentSx1.2Crdi
Hyundai,Xcent,Sx1.2Crdi(O),875358,1120,Diesel,Sedan,5,Manual,HyundaiXcentSx1.2Crdi(O)
Fiat,PuntoEvoPure,1.2LFireDynamic,482330,1172,Petrol,Hatchback,5,Manual,FiatPuntoEvoPure1.2LFireDynamic
Fiat,PuntoEvo,Dynamic1.2,535562,1172,Petrol,Hatchback,5,Manual,FiatPuntoEvoDynamic1.2
Fiat,PuntoEvo,ActiveMultijet1.3,631292,1172,Diesel,Hatchback,5,Manual,FiatPuntoEvoActiveMultijet1.3
Premier,Rio,Gx,506000,1173,Petrol,SUV,5,Manual,PremierRioGx
Premier,Rio,Glx,670000,1173,Petrol,SUV,5,Manual,PremierRioGlx
Hyundai,GrandI10Nios,Magna1.2Crdi,675090,1186,Diesel,Hatchback,5,Manual,HyundaiGrandI10NiosMagna1.2Crdi
Hyundai,Aura,S1.2Diesel,773800,1186,Diesel,Sedan,5,Manual,HyundaiAuraS1.2Diesel
Hyundai,GrandI10Nios,SportzAmt1.2Crdi,790350,1186,Diesel,Hatchback,5,Automatic,HyundaiGrandI10NiosSportzAmt1.2Crdi
Hyundai,GrandI10Nios,Asta1.2Crdi,804450,1186,Diesel,Hatchback,5,Manual,HyundaiGrandI10NiosAsta1.2Crdi
Hyundai,Aura,S1.2AmtDiesel,823700,1186,Diesel,Sedan,5,Automatic,HyundaiAuraS1.2AmtDiesel
Hyundai,Aura,Sx(O)1.2Diesel,903800,1186,Diesel,Sedan,5,Manual,HyundaiAuraSx(O)1.2Diesel
Hyundai,Aura,SxPlus1.2AmtDiesel,922700,1186,Diesel,Sedan,5,Automatic,HyundaiAuraSxPlus1.2AmtDiesel
Tata,Bolt,XePetrol,529035,1193,Petrol,Hatchback,5,Manual,TataBoltXePetrol
Tata,Zest,XePetrol,582287,1193,Petrol,Sedan,5,Manual,TataZestXePetrol
Tata,Bolt,XmPetrol,590268,1193,Petrol,Hatchback,5,Manual,TataBoltXmPetrol
Tata,Bolt,XmsPetrol,614515,1193,Petrol,Hatchback,5,Manual,TataBoltXmsPetrol
Tata,Zest,XmPetrol,653926,1193,Petrol,Sedan,5,Manual,TataZestXmPetrol
Tata,Zest,XmsPetrol,672641,1193,Petrol,Sedan,5,Manual,TataZestXmsPetrol
Tata,Bolt,XtPetrol,674960,1193,Petrol,Hatchback,5,Manual,TataBoltXtPetrol
Tata,Zest,XtPetrol,732475,1193,Petrol,Sedan,5,Manual,TataZestXtPetrol
Ford,Figo,Ambiente1.2Ti-Vct,523000,1194,Petrol,Hatchback,5,Manual,FordFigoAmbiente1.2Ti-Vct
Ford,Freestyle,1.2LTi-VctAmbiente,591400,1194,Petrol,Hatchback,5,Manual,FordFreestyle1.2LTi-VctAmbiente
Ford,Aspire,1.2Ti-VctAmbiente,598500,1194,Petrol,Sedan,5,Manual,FordAspire1.2Ti-VctAmbiente
Ford,Aspire,1.2Ti-VctTrend,663400,1194,Petrol,Sedan,5,Manual,FordAspire1.2Ti-VctTrend
Ford,Figo,TitaniumBlu1.2Ti-Vct,664900,1194,Petrol,Hatchback,5,Manual,FordFigoTitaniumBlu1.2Ti-Vct
Ford,Freestyle,1.2LTi-VctTrendPlus,681400,1194,Petrol,Crossover,5,Manual,FordFreestyle1.2LTi-VctTrendPlus
Ford,Aspire,1.2Ti-VctTrendPlus,697400,1194,Petrol,Sedan,5,Manual,FordAspire1.2Ti-VctTrendPlus
Ford,Freestyle,1.2LTi-VctTitanium,721400,1194,Petrol,Hatchback,5,Manual,FordFreestyle1.2LTi-VctTitanium
Ford,Aspire,1.2Ti-VctTitanium,737400,1194,Petrol,Sedan,5,Manual,FordAspire1.2Ti-VctTitanium
Ford,Freestyle,1.2LTi-VctTitaniumPlus,756400,1194,Petrol,Hatchback,5,Manual,FordFreestyle1.2LTi-VctTitaniumPlus
Ford,Aspire,1.2TrendPlusCng,758314,1194,CNG,Sedan,5,Manual,FordAspire1.2TrendPlusCng
Ford,Aspire,1.2Ti-VctBlu,762400,1194,Petrol,Sedan,5,Manual,FordAspire1.2Ti-VctBlu
Ford,Aspire,1.2Ti-VctTitaniumPlus,782400,1194,Petrol,Sedan,5,Manual,FordAspire1.2Ti-VctTitaniumPlus
MarutiSuzuki,Eeco,5Str,352136,1196,Petrol,MPV,5,Manual,MarutiSuzukiEeco5Str
MarutiSuzuki,Eeco,7Str,380573,1196,Petrol,MPV,7,Manual,MarutiSuzukiEeco7Str
MarutiSuzuki,Eeco,5StrWithAc+Htr,392967,1196,Petrol,MPV,5,Manual,MarutiSuzukiEeco5StrWithAc+Htr
MarutiSuzuki,Eeco,5StrWithHtrCng,425255,1196,CNG,MPV,5,Manual,MarutiSuzukiEeco5StrWithHtrCng
MarutiSuzuki,Eeco,5StrWithAc+HtrCng,466057,1196,CNG,MPV,5,Manual,MarutiSuzukiEeco5StrWithAc+HtrCng
Ford,Figo,Titanium1.2Ti-Vct,599900,1196,Petrol,Hatchback,5,Manual,FordFigoTitanium1.2Ti-Vct
Hyundai,GrandI10Prime,EraTVtvt,460369,1197,Petrol,Hatchback,5,Manual,HyundaiGrandI10PrimeEraTVtvt
Hyundai,GrandI10Prime,EraT+Vtvt,477511,1197,Petrol,Hatchback,5,Manual,HyundaiGrandI10PrimeEraT+Vtvt
MarutiSuzuki,Ignis,Sigma1.2Mt,483320,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiIgnisSigma1.2Mt
Hyundai,GrandI10Nios,Era1.2Vtvt,504990,1197,Petrol,Hatchback,5,Manual,HyundaiGrandI10NiosEra1.2Vtvt
MarutiSuzukiR,Wagon,1.2LVxi,513501,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiRWagon1.2LVxi
MarutiSuzuki,Swift,Lxi,519000,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiSwiftLxi
Toyota,EtiosLiva,G,520300,1197,Petrol,Hatchback,5,Manual,ToyotaEtiosLivaG
MarutiSuzukiR,Wagon,1.2LVxi(O),520500,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiRWagon1.2LVxi(O)
Hyundai,GrandI10Prime,EraTCngVtvt,528804,1197,CNG,Hatchback,5,Manual,HyundaiGrandI10PrimeEraTCngVtvt
Hyundai,XcentPrime,T,536859,1197,Petrol,Sedan,5,Manual,HyundaiXcentPrimeT
Hyundai,XcentPrime,CngT(Cng+,536859,1197,CNG+Petrol,Sedan,5,Manual,HyundaiXcentPrimeCngT(Cng+
Hyundai,GrandI10Prime,EraT+CngVtvt,545946,1197,CNG,Hatchback,5,Manual,HyundaiGrandI10PrimeEraT+CngVtvt
MarutiSuzukiR,Wagon,1.2LZxi,548000,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiRWagon1.2LZxi
MarutiSuzuki,DzireTour,Lxi,553423,1197,Petrol,Sedan,5,Manual,MarutiSuzukiDzireTourLxi
Hyundai,XcentPrime,CngT+(Cng+,556130,1197,CNG+Petrol,Sedan,5,Manual,HyundaiXcentPrimeCngT+(Cng+
Hyundai,XcentPrime,T+,556130,1197,Petrol,Sedan,5,Manual,HyundaiXcentPrimeT+
Toyota,EtiosLiva,Gx,558400,1197,Petrol,Hatchback,5,Manual,ToyotaEtiosLivaGx
MarutiSuzuki,Baleno,1.2Sigma,558602,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiBaleno1.2Sigma
Hyundai,EliteI20,Era1.2,559693,1197,Petrol,Hatchback,5,Manual,HyundaiEliteI20Era1.2
MarutiSuzukiR,Wagon,1.2LVxiAgs,560500,1197,Petrol,Hatchback,5,Automatic,MarutiSuzukiRWagon1.2LVxiAgs
MarutiSuzuki,Ignis,Delta1.2Mt,560841,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiIgnisDelta1.2Mt
MarutiSuzukiR,Wagon,1.2LVxiAgs(O),567500,1197,Petrol,Hatchback,5,Automatic,MarutiSuzukiRWagon1.2LVxiAgs(O)
Hyundai,Aura,E1.2Petrol,579900,1197,Petrol,Sedan,5,Manual,HyundaiAuraE1.2Petrol
Toyota,EtiosLiva,V,581000,1197,Petrol,Hatchback,5,Manual,ToyotaEtiosLivaV
Hyundai,Xcent,E,581078,1197,Petrol,Sedan,5,Manual,HyundaiXcentE
MarutiSuzuki,Dzire,Lxi,582613,1197,Petrol,Sedan,5,Manual,MarutiSuzukiDzireLxi
MarutiSuzuki,Ignis,Zeta1.2Mt,583320,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiIgnisZeta1.2Mt
Hyundai,GrandI10,1.2KappaVtvtMagna,586428,1197,Petrol,Hatchback,5,Manual,HyundaiGrandI101.2KappaVtvtMagna
Hyundai,GrandI10Nios,Magna1.2Vtvt,589610,1197,Petrol,Hatchback,5,Manual,HyundaiGrandI10NiosMagna1.2Vtvt
MarutiSuzukiR,Wagon,1.2LZxiAgs,594800,1197,Petrol,Hatchback,5,Automatic,MarutiSuzukiRWagon1.2LZxiAgs
Toyota,EtiosLiva,DualToneV,597700,1197,Petrol,Hatchback,5,Manual,ToyotaEtiosLivaDualToneV
MarutiSuzuki,DzireTour,LxiCng,598940,1197,CNG,Sedan,5,Manual,MarutiSuzukiDzireTourLxiCng
MarutiSuzuki,Ignis,Delta1.2Amt,607841,1197,Petrol,Hatchback,5,AMT,MarutiSuzukiIgnisDelta1.2Amt
MarutiSuzuki,Swift,Vxi,619000,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiSwiftVxi
Hyundai,XcentPrime,TCrdi,620297,1197,Diesel,Sedan,5,Manual,HyundaiXcentPrimeTCrdi
Hyundai,GrandI10,1.2KappaVtvtSportz,620637,1197,Petrol,Hatchback,5,Manual,HyundaiGrandI101.2KappaVtvtSportz
Toyota,EtiosLiva,Vx,630000,1197,Petrol,Hatchback,5,Manual,ToyotaEtiosLivaVx
MarutiSuzuki,Ignis,Zeta1.2Amt,630320,1197,Petrol,Hatchback,5,AMT,MarutiSuzukiIgnisZeta1.2Amt
Hyundai,EliteI20,MagnaPlus,634950,1197,Petrol,Hatchback,5,Manual,HyundaiEliteI20MagnaPlus
MarutiSuzuki,Baleno,1.2Delta,636612,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiBaleno1.2Delta
Hyundai,XcentPrime,T+Crdi,639616,1197,Diesel,Sedan,5,Manual,HyundaiXcentPrimeT+Crdi
Hyundai,GrandI10,1.2KappaVtvtSportzDualTone,640537,1197,Petrol,Hatchback,5,Manual,HyundaiGrandI101.2KappaVtvtSportzDualTone
Toyota,EtiosLiva,DualToneVx,641700,1197,Petrol,Hatchback,5,Manual,ToyotaEtiosLivaDualToneVx
Hyundai,GrandI10Nios,MagnaAmt1.2Vtvt,642610,1197,Petrol,Hatchback,5,Automatic,HyundaiGrandI10NiosMagnaAmt1.2Vtvt
Hyundai,GrandI10Nios,Sportz1.2Vtvt,643350,1197,Petrol,Hatchback,5,Manual,HyundaiGrandI10NiosSportz1.2Vtvt
Hyundai,Xcent,S1.2,643769,1197,Petrol,Sedan,5,Manual,HyundaiXcentS1.2
Toyota,EtiosCross,G,650000,1197,Petrol,Hatchback,5,Manual,ToyotaEtiosCrossG
Hyundai,GrandI10,1.2KappaVtvtMagnaAt,652328,1197,Petrol,Hatchback,5,Automatic,HyundaiGrandI101.2KappaVtvtMagnaAt
Hyundai,GrandI10,1.2KappaVtvtMagnaCng,653452,1197,CNG,Hatchback,5,Manual,HyundaiGrandI101.2KappaVtvtMagnaCng
Hyundai,Venue,1.2KappaMtE,655000,1197,Petrol,SUV,5,Manual,HyundaiVenue1.2KappaMtE
Hyundai,Aura,S1.2Petrol,655900,1197,Petrol,Sedan,5,Manual,HyundaiAuraS1.2Petrol
Toyota,EtiosLiva,VxDualToneLimitedEdition,662700,1197,Petrol,Hatchback,5,Manual,ToyotaEtiosLivaVxDualToneLimitedEdition
MarutiSuzuki,Swift,VxiAmt,666000,1197,Petrol,Hatchback,5,Automatic,MarutiSuzukiSwiftVxiAmt
MarutiSuzuki,Ignis,Alpha1.2Mt,666898,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiIgnisAlpha1.2Mt
Toyota,EtiosCross,1.2XEdition,668500,1197,Petrol,Hatchback,5,Manual,ToyotaEtiosCross1.2XEdition
MarutiSuzuki,Dzire,Vxi,673112,1197,Petrol,Sedan,5,Manual,MarutiSuzukiDzireVxi
Hyundai,Xcent,ECrdi,673261,1197,Diesel,Sedan,5,Manual,HyundaiXcentECrdi
Hyundai,GrandI10Nios,SportzDualTone1.2Vtvt,673350,1197,Petrol,Hatchback,5,Manual,HyundaiGrandI10NiosSportzDualTone1.2Vtvt
MarutiSuzuki,Swift,Zxi,678000,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiSwiftZxi
Toyota,Glanza,GMt,697900,1197,Petrol,Hatchback,5,Manual,ToyotaGlanzaGMt
MarutiSuzuki,Baleno,1.2Zeta,697912,1197,Petrol,Hatchback,5,Manual,MarutiSuzukiBaleno1.2Zeta
Hyundai,GrandI10Nios,SportzAmt1.2Vtvt,703350,1197,Petrol,Hatchback,5,Automatic,HyundaiGrandI10NiosSportzAmt1.2Vtvt
Hyundai,GrandI10,1.2KappaVtvtSportzAt,705538,1197,Petrol,Hatchback,5,Automatic,HyundaiGrandI101.2KappaVtvtSportzAt
Hyundai,Xcent,Sx1.2,705546,1197,Petrol,Sedan,5,Manual,HyundaiXcentSx1.2
Hyundai,Aura,S1.2AmtPetrol,705800,1197,Petrol,Sedan,5,Automatic,HyundaiAuraS1.2AmtPetrol
